"grain_size","ndgsi"
385,0.950514101803268
386,0.950644288857076
387,0.950773320001707
388,0.950901960662271
389,0.951029910865582
390,0.95115693276189
391,0.951283337096501
392,0.95140879544532
393,0.951533790292008
394,0.951658084793603
395,0.951781271653756
396,0.951904182616007
397,0.952026074707805
398,0.952147605780069
399,0.952268252017581
400,0.95238803056341
401,0.952507277007374
402,0.952626256792788
403,0.952743899189534
404,0.95286136830461
405,0.952977770884931
406,0.953093911715218
407,0.953209122893063
408,0.953323752915156
409,0.953437980697598
410,0.953551173675716
411,0.953664203137663
412,0.953776057734092
413,0.953887492222325
414,0.953998307860158
415,0.954108655417595
416,0.954217921067278
417,0.95432709981544
418,0.954435623136215
419,0.954543430180839
420,0.954650609863115
421,0.954757025085436
422,0.954863128573667
423,0.954968566765639
424,0.95507338249038
425,0.955177927178227
426,0.955281418269925
427,0.955384542480555
428,0.955487364501799
429,0.955589340617267
430,0.955690681967296
431,0.955791637013429
432,0.95589197520008
433,0.955991942139637
434,0.956091295616346
435,0.956190003017231
436,0.956288239891891
437,0.956385718156207
438,0.95648278394432
439,0.956579744207107
440,0.956675677880264
441,0.956771496535544
442,0.956866426557575
443,0.95696107701156
444,0.957055244097444
445,0.957148860738308
446,0.957241702372846
447,0.957334394487616
448,0.957426597798601
449,0.957518248563626
450,0.957609215051273
451,0.957699934438475
452,0.957790025064759
453,0.95787971876491
454,0.95796888847117
455,0.95805760092971
456,0.958146013682813
457,0.958233661445375
458,0.958321311241909
459,0.958408226095384
460,0.958494637035161
461,0.958580726699452
462,0.958666113944921
463,0.958751292168351
464,0.958835954893397
465,0.958919962489418
466,0.959004134407702
467,0.959087226870825
468,0.959170200213638
469,0.959252820470232
470,0.959334755642668
471,0.959416625470646
472,0.95949762812566
473,0.959578573994194
474,0.959658915372106
475,0.95973900153498
476,0.959818412762895
477,0.959897810953202
478,0.959976418055852
479,0.96005479881508
480,0.960132851396527
481,0.96021041745305
482,0.960287506332257
483,0.96036455724312
484,0.960440903732636
485,0.960516781272614
486,0.960592254332082
487,0.96066764893434
488,0.960742445137256
489,0.960816989780036
490,0.960891094584974
491,0.960964920357616
492,0.961038357756757
493,0.961111180889375
494,0.9611838102808
495,0.961256163698127
496,0.961328075970787
497,0.96139969738038
498,0.96147089467277
499,0.961541731053281
500,0.961612126901411
501,0.961682235221681
502,0.961752008776916
503,0.96182163620878
504,0.961890609023967
505,0.961959443948649
506,0.96202794276516
507,0.962095960419885
508,0.962163876018186
509,0.962231345454864
510,0.962298262660562
511,0.962364979340355
512,0.962431465124931
513,0.962497541018928
514,0.962563384913115
515,0.962628770121883
516,0.962693909025982
517,0.962758968115022
518,0.962823258611148
519,0.962887617963433
520,0.962951456219789
521,0.963014946375354
522,0.963078336188404
523,0.963141183131252
524,0.963203865028605
525,0.96326627105126
526,0.963328358008423
527,0.963389940586559
528,0.963451588423592
529,0.963512692113686
530,0.963573525783311
531,0.963634114035156
532,0.963694379371685
533,0.963754285320578
534,0.963814141661197
535,0.963873595115565
536,0.963932556444854
537,0.963991556835102
538,0.96405014783877
539,0.964108480943181
540,0.964166280333633
541,0.964224212409519
542,0.964281658823236
543,0.964338992104535
544,0.964395632267145
545,0.964452401102569
546,0.964508854052434
547,0.964564762968844
548,0.964620902868002
549,0.964676326105493
550,0.964731711542133
551,0.96478665337482
552,0.964841554382327
553,0.964896107707162
554,0.964950410102674
555,0.965004466157443
556,0.965058198912977
557,0.965111810104097
558,0.965165059517523
559,0.965218043905323
560,0.965270823195373
561,0.965323459776214
562,0.965375821750443
563,0.965427890532111
564,0.965479633228034
565,0.965531146575974
566,0.96558253064617
567,0.965633754020609
568,0.965684511602387
569,0.965735125381581
570,0.965785576867865
571,0.96583575216119
572,0.965885493380582
573,0.965935272837308
574,0.965984699509901
575,0.96603395980856
576,0.96608300102089
577,0.966131834109861
578,0.966180336518261
579,0.966228768176907
580,0.966276845614514
581,0.966324610043105
582,0.966372360676412
583,0.966419692854715
584,0.966467187148481
585,0.966514200174048
586,0.966560911101234
587,0.966607564154787
588,0.966653880858594
589,0.966700092398433
590,0.966746051988382
591,0.966791910479237
592,0.966837364198113
593,0.966882754809348
594,0.966927717022876
595,0.966972811653653
596,0.967017503568019
597,0.96706189821123
598,0.967106351970026
599,0.967150623916912
600,0.967194439240192
601,0.967238214451105
602,0.967281791232174
603,0.967324979456163
604,0.967368213621729
605,0.967411074656068
606,0.967453852263117
607,0.967496647605406
608,0.967538939526369
609,0.967581179290217
610,0.967623057268337
611,0.96766471118323
612,0.967706507120967
613,0.96774806743018
614,0.967789217290022
615,0.9678302702364
616,0.967871062481852
617,0.967911798937127
618,0.967952336705279
619,0.967992732128265
620,0.968032837359679
621,0.968073032504304
622,0.968112690270508
623,0.968152321763015
624,0.968191732929077
625,0.968230983434513
626,0.968270146413532
627,0.968309019623605
628,0.968347960238868
629,0.968386514560432
630,0.968424890901742
631,0.968463167701283
632,0.968501204672853
633,0.968539232180664
634,0.968576945405871
635,0.968614549074818
636,0.968651951279331
637,0.968689079265994
638,0.968726263302689
639,0.96876324748425
640,0.968799924216589
641,0.968836549843607
642,0.968873157383767
643,0.968909355757268
644,0.968945494556401
645,0.968981375774657
646,0.969017236082989
647,0.969052930975567
648,0.969088385201608
649,0.969123682813094
650,0.969158880355907
651,0.969193963184739
652,0.969228848716876
653,0.969263731482581
654,0.969298304381326
655,0.969332701711029
656,0.969367038395485
657,0.969401147640583
658,0.969435165090967
659,0.969468976446936
660,0.969502685895028
661,0.969536237062168
662,0.96956962989769
663,0.969602862105366
664,0.969636049934517
665,0.969668992253391
666,0.969701869864987
667,0.969734502901182
668,0.969767129070994
669,0.969799519045637
670,0.969831734693482
671,0.969863989780276
672,0.969895908802801
673,0.969927766581419
674,0.969959470088561
675,0.969991210895181
676,0.97002266436139
677,0.970053893535752
678,0.970085226802273
679,0.970116189194746
680,0.970147124778876
681,0.970177909906411
682,0.970208605901492
683,0.970239109284809
684,0.970269417414575
685,0.97029989475748
686,0.970329906643885
687,0.970359962518223
688,0.970389874018087
689,0.97041957950723
690,0.970449192990004
691,0.970478768820535
692,0.970508160151267
693,0.970537330873375
694,0.970566504630171
695,0.970595481864327
696,0.970624406335727
697,0.970653186841141
698,0.970681744679186
699,0.970710292347317
700,0.970738784928544
701,0.970767012931202
702,0.97079514713299
703,0.970823236445168
704,0.970851126663957
705,0.970878965774994
706,0.970906750132998
707,0.970934124908194
708,0.970961679359649
709,0.970988936050645
710,0.97101635482393
711,0.971043317600404
712,0.971070372298936
713,0.97109725714366
714,0.971124066657238
715,0.971150686624187
716,0.971177219285095
717,0.971203742083709
718,0.971229966409884
719,0.971256139881927
720,0.971282453592318
721,0.971308333567867
722,0.971334122481816
723,0.971359988621456
724,0.971385667571419
725,0.971411271724586
726,0.971436653861329
727,0.971462122912616
728,0.971487259990679
729,0.971512382277863
730,0.971537521325061
731,0.971562486250609
732,0.971587197701421
733,0.971611902641286
734,0.971636641869665
735,0.971661165664714
736,0.971685503183423
737,0.971709843660153
738,0.971734033913841
739,0.971758270323508
740,0.971782131241427
741,0.97180612551791
742,0.971830008093071
743,0.971853524872046
744,0.971877294995031
745,0.971900857401105
746,0.971924280621
747,0.971947534528226
748,0.971970740630785
749,0.971993958438997
750,0.972016956171817
751,0.972039890555711
752,0.972062624312576
753,0.972085487831553
754,0.972108219368847
755,0.972130660412242
756,0.972153287830218
757,0.972175523453758
758,0.972197780433669
759,0.972220147255967
760,0.972242161035277
761,0.972264181306517
762,0.972286014778699
763,0.972307926007912
764,0.972329664938952
765,0.972351383713739
766,0.9723729167722
767,0.97239437008287
768,0.972415742337912
769,0.972436957362588
770,0.972458285093406
771,0.972479340611653
772,0.972500436592105
773,0.972521278109479
774,0.972542230814716
775,0.972563000460337
776,0.972583720131194
777,0.972604319115587
778,0.972624699031568
779,0.972645258013163
780,0.972665643460674
781,0.972685871433205
782,0.972706018387674
783,0.97272618577246
784,0.972746204139434
785,0.972766198032078
786,0.972786061011927
787,0.97280586617917
788,0.972825525017362
789,0.972845082517459
790,0.972864664645582
791,0.972884118428868
792,0.972903535443889
793,0.972922908723484
794,0.972942069001642
795,0.972961173701576
796,0.972980248753088
797,0.972999244633141
798,0.973018081014639
799,0.973036977107871
800,0.973055623265651
801,0.973074427557678
802,0.973093014523656
803,0.973111575677438
804,0.973130026839081
805,0.97314828702416
806,0.973166689074697
807,0.973184919553702
808,0.973203035423514
809,0.973221112078411
810,0.973239120063175
811,0.973257034767439
812,0.973274945092323
813,0.973292692967806
814,0.973310292176383
815,0.973327977412113
816,0.973345658021331
817,0.973363117199454
818,0.973380563925901
819,0.973397845525052
820,0.973415122364818
821,0.973432351538953
822,0.973449513891775
823,0.973466656876184
824,0.973483634114511
825,0.973500500014263
826,0.973517395591752
827,0.973534186368951
828,0.973550851450413
829,0.973567603540956
830,0.973584194285508
831,0.97360069787562
832,0.973617147121578
833,0.973633547252536
834,0.973649891640928
835,0.973666112605979
836,0.973682341891371
837,0.973698374372998
838,0.973714485627687
839,0.973730575320889
840,0.973746508506827
841,0.973762354562134
842,0.973778142662307
843,0.973793859412502
844,0.973809462668289
845,0.973825147387148
846,0.973840737222335
847,0.973856128301903
848,0.97387155509037
849,0.97388700399065
850,0.973902235266414
851,0.973917476927617
852,0.973932583751949
853,0.973947744474381
854,0.973962752709103
855,0.973977782573773
856,0.973992646258909
857,0.974007611607382
858,0.974022385438624
859,0.974037222742576
860,0.974051804927761
861,0.974066453505138
862,0.974081040698185
863,0.974095526625699
864,0.974110076829569
865,0.974124399810057
866,0.974138666833166
867,0.974152991046306
868,0.974167223901652
869,0.974181345111745
870,0.974195483772744
871,0.974209558977445
872,0.974223473259578
873,0.974237485129944
874,0.974251370887029
875,0.974265176899871
876,0.974278867179918
877,0.974292520073315
878,0.974306224589173
879,0.974319854484265
880,0.974333380629657
881,0.974346821095898
882,0.974360221293375
883,0.974373762211094
884,0.974387035115562
885,0.974400234596959
886,0.974413442171925
887,0.97442665712074
888,0.974439776708849
889,0.974452797845321
890,0.974465778007083
891,0.97447868521953
892,0.974491669975333
893,0.974504541051919
894,0.974517304599667
895,0.974530017869825
896,0.974542715272236
897,0.974555306617958
898,0.974567979668647
899,0.974580460236486
900,0.974592827477075
901,0.974605366448473
902,0.974617781004484
903,0.974630079903729
904,0.974642298589214
905,0.974654614311423
906,0.974666769560669
907,0.97467892302997
908,0.974690930295413
909,0.974703022120574
910,0.97471494952534
911,0.974726830415776
912,0.97473882341372
913,0.974750597167631
914,0.974762450380713
915,0.974774127439334
916,0.974785793224739
917,0.974797531823601
918,0.974809092700921
919,0.974820644074541
920,0.974832098390708
921,0.974843541227054
922,0.974855057718797
923,0.97486640211516
924,0.974877686944545
925,0.974888932463941
926,0.974900177430508
927,0.974911339134998
928,0.974922452571479
929,0.974933571699558
930,0.974944582972173
931,0.974955570388121
932,0.974966495454649
933,0.974977382830894
934,0.974988348862702
935,0.974999135003728
936,0.975009847084566
937,0.975020584325257
938,0.975031281510527
939,0.975041947775987
940,0.975052578012344
941,0.97506317380171
942,0.975073592968368
943,0.97508411382037
944,0.975094435085586
945,0.975104843162331
946,0.975115281412196
947,0.97512555655968
948,0.975135801325455
949,0.97514599011467
950,0.975156201268963
951,0.975166324541479
952,0.975176316712972
953,0.975186440434146
954,0.975196375661718
955,0.975206354913084
956,0.97521625590867
957,0.97522623388953
958,0.975236039326076
959,0.975245855452724
960,0.975255553066128
961,0.975265317413093
962,0.975274979785259
963,0.975284630979052
964,0.975294192906646
965,0.975303772964417
966,0.975313340755289
967,0.975322813444031
968,0.97533218154221
969,0.975341604490899
970,0.975351008602426
971,0.975360319405755
972,0.975369536643307
973,0.975378837219327
974,0.97538798806729
975,0.975397175766704
976,0.975406351525195
977,0.975415375747679
978,0.975424560433
979,0.975433481758028
980,0.975442420100855
981,0.975451378493027
982,0.975460315869627
983,0.975469217103654
984,0.975477944738692
985,0.97548686042012
986,0.975495605255606
987,0.975504366621096
988,0.975512968387911
989,0.975521670266568
990,0.975530326971501
991,0.975538909181837
992,0.975547448520063
993,0.975555950009308
994,0.975564391982233
995,0.975572783634205
996,0.975581298550738
997,0.975589603623246
998,0.97559796496357
999,0.97560624001548
1000,0.975614377030276
1001,0.975622695777602
1002,0.975630842899079
1003,0.975639078708686
1004,0.975647113701681
1005,0.975655256100285
1006,0.975663218904174
1007,0.975671344137447
1008,0.975679337051338
1009,0.975687318966179
1010,0.975695129819356
1011,0.975702993172301
1012,0.975710903094323
1013,0.975718671630215
1014,0.975726504469612
1015,0.975734252721123
1016,0.975741944813753
1017,0.975749550867346
1018,0.975757371596789
1019,0.975764848355982
1020,0.975772539549933
1021,0.975780132346833
1022,0.975787630824423
1023,0.975795145366433
1024,0.975802551146889
1025,0.975809973870223
1026,0.975817391584074
1027,0.975824812005654
1028,0.975832100216018
1029,0.975839393506773
1030,0.975846751182433
1031,0.97585399932468
1032,0.975861102150988
1033,0.975868248931953
1034,0.975875422367284
1035,0.975882594040458
1036,0.975889667663954
1037,0.975896667177966
1038,0.975903724700604
1039,0.975910755277995
1040,0.975917697829695
1041,0.975924621755829
1042,0.975931495380903
1043,0.975938389060612
1044,0.975945361007528
1045,0.975952077415335
1046,0.975958914342849
1047,0.97596569649324
1048,0.975972446718324
1049,0.975979068349855
1050,0.975985717821282
1051,0.975992431101557
1052,0.975999035782539
1053,0.976005634586663
1054,0.976012109028427
1055,0.976018692935258
1056,0.976025159695234
1057,0.976031676455098
1058,0.976038034849508
1059,0.976044608915444
1060,0.976050840677911
1061,0.976057232415538
1062,0.976063530341724
1063,0.976069909353606
1064,0.976076152032364
1065,0.976082367313643
1066,0.976088609078739
1067,0.976094833260596
1068,0.976101001911657
1069,0.976107045358676
1070,0.97611338926816
1071,0.976119331079955
1072,0.976125344575901
1073,0.976131395173787
1074,0.976137421962497
1075,0.976143485562678
1076,0.976149427958808
1077,0.976155283474069
1078,0.976161234286407
1079,0.976167097109479
1080,0.976172881675137
1081,0.976178814470277
1082,0.976184540748871
1083,0.976190294545203
1084,0.976196075656129
1085,0.976201829448557
1086,0.976207493963767
1087,0.976213110567519
1088,0.976218797616065
1089,0.9762243406112
1090,0.976229954802821
1091,0.976235579167937
1092,0.976241093098348
1093,0.976246573647912
1094,0.97625209635501
1095,0.976257559142718
1096,0.976263057492045
1097,0.97626844129645
1098,0.976273877860092
1099,0.976279246249341
1100,0.976284607813113
1101,0.976289799316278
1102,0.976295211982769
1103,0.97630037753249
1104,0.976305689586144
1105,0.976310896108731
1106,0.976316211369229
1107,0.976321329508266
1108,0.976326453929086
1109,0.976331668106528
1110,0.976336681700385
1111,0.976341778395302
1112,0.976346883910107
1113,0.976351841696852
1114,0.976356904890635
1115,0.976361871743856
1116,0.976366857639688
1117,0.976371830848559
1118,0.976376742417295
1119,0.976381631507077
1120,0.976386544902573
1121,0.976391346715723
1122,0.976396244661388
1123,0.976401005306234
1124,0.976405720602297
1125,0.976410610776625
1126,0.976415196721989
1127,0.976419927989735
1128,0.976424782783261
1129,0.976429449673246
1130,0.976434089750056
1131,0.976438679909667
1132,0.976443217795931
1133,0.976447826809426
1134,0.976452445048102
1135,0.976456951100109
1136,0.976461537691201
1137,0.976465979943355
1138,0.976470475127466
1139,0.976474956979626
1140,0.976479392767617
1141,0.97648371450359
1142,0.976488167105156
1143,0.976492571013652
1144,0.976496976150634
1145,0.976501201365497
1146,0.976505566865392
1147,0.97650981826282
1148,0.976514178563012
1149,0.976518419177129
1150,0.976522632752886
1151,0.976526850062611
1152,0.976531016697255
1153,0.976535187093868
1154,0.976539404582453
1155,0.976543486276616
1156,0.976547571453443
1157,0.976551715051949
1158,0.976555728779995
1159,0.976559828232768
1160,0.976563815529775
1161,0.976567794411872
1162,0.976571789921463
1163,0.976575918792673
1164,0.976579806394928
1165,0.976583716606609
1166,0.976587531175368
1167,0.976591577643757
1168,0.976595385703506
1169,0.9765993076836
1170,0.976603156763238
1171,0.976606957060966
1172,0.976610727584277
1173,0.976614420228988
1174,0.976618300308313
1175,0.976622028727604
1176,0.976625673089704
1177,0.976629448069863
1178,0.976633090747478
1179,0.976636807042876
1180,0.976640419609217
1181,0.976644105852024
1182,0.976647706791805
1183,0.976651299634765
1184,0.976654897550167
1185,0.976658438146614
1186,0.9766619497923
1187,0.97666544860507
1188,0.976669025926932
1189,0.976672519059482
1190,0.976675918242571
1191,0.976679375471431
1192,0.976682816404235
1193,0.97668622446486
1194,0.976689586666684
1195,0.976692969276197
1196,0.976696339662205
1197,0.976699832223351
1198,0.976703127431974
1199,0.976706408092589
1200,0.976709653796245
1201,0.976713061848646
1202,0.976716234986747
1203,0.976719447481576
1204,0.976722719317273
1205,0.976725863250076
1206,0.97672906492137
1207,0.976732170687775
1208,0.976735451219003
1209,0.976738546054083
1210,0.976741620268603
1211,0.976744848954206
1212,0.97674791172452
1213,0.976751089191017
1214,0.97675400398726
1215,0.976757082958743
1216,0.976760103409066
1217,0.976763064442518
1218,0.976766149296816
1219,0.976769042287191
1220,0.976771996173296
1221,0.976775046633847
1222,0.976777919094093
1223,0.976780876990135
1224,0.976783769047763
1225,0.976786572165577
1226,0.976789474532946
1227,0.976792312713796
1228,0.976795121677351
1229,0.976798045389787
1230,0.976800790581795
1231,0.976803599379136
1232,0.976806311076863
1233,0.976809086147701
1234,0.976811835817847
1235,0.976814537389668
1236,0.976817327438395
1237,0.97681994579617
1238,0.976822662102648
1239,0.976825382778551
1240,0.976827980353016
1241,0.976830595109255
1242,0.976833223228068
1243,0.976835847028436
1244,0.976838447096648
1245,0.976840967583576
1246,0.976843570995009
1247,0.976846035747856
1248,0.976848576599538
1249,0.976851144481744
1250,0.976853652023139
1251,0.976856166476929
1252,0.976858607258799
1253,0.97686105246515
1254,0.976863503095318
1255,0.976865879388088
1256,0.976868384739782
1257,0.976870837422016
1258,0.976873136724869
1259,0.9768755989994
1260,0.9768779148261
1261,0.976880263288343
1262,0.97688254928123
1263,0.976884831608427
1264,0.976887055894779
1265,0.97688938155332
1266,0.976891723021645
1267,0.976894024941476
1268,0.976896237343177
1269,0.976898468675621
1270,0.976900686576519
1271,0.976902956056406
1272,0.976905097986816
1273,0.97690728548458
1274,0.976909452789585
1275,0.976911626198958
1276,0.976913745600229
1277,0.976915786214569
1278,0.976917954687505
1279,0.97692009732803
1280,0.976922159333378
1281,0.976924209556705
1282,0.976926197472912
1283,0.976928359981513
1284,0.976930362762982
1285,0.976932332978998
1286,0.976934370853482
1287,0.976936389498656
1288,0.976938415586795
1289,0.976940345632232
1290,0.976942339373224
1291,0.97694418521869
1292,0.976946230489904
1293,0.976948064591726
1294,0.976949945820058
1295,0.976951920035727
1296,0.976953742972574
1297,0.976955559754415
1298,0.976957412338638
1299,0.976959323954399
1300,0.976961151977351
1301,0.976962928103982
1302,0.97696473534558
1303,0.976966543560734
1304,0.976968320098104
1305,0.976970103819562
1306,0.976971861077321
1307,0.976973646250704
1308,0.976975366949134
1309,0.97697705872338
1310,0.976978790620355
1311,0.976980477661207
1312,0.976982030525873
1313,0.976983839003377
1314,0.976985439023251
1315,0.976987114666039
1316,0.976988806901825
1317,0.976990441798826
1318,0.976992026864821
1319,0.976993636809924
1320,0.976995213508723
1321,0.976996771648625
1322,0.976998340527214
1323,0.976999940926801
1324,0.977001371936465
1325,0.977002993394946
1326,0.977004445986935
1327,0.977005993239843
1328,0.977007520013017
1329,0.977008983590514
1330,0.977010506374743
1331,0.977011910873639
1332,0.977013391401548
1333,0.977014837810548
1334,0.977016224977089
1335,0.977017723446571
1336,0.97701908364431
1337,0.97702050233327
1338,0.977021853872756
1339,0.977023268395024
1340,0.977024622516028
1341,0.977026054939654
1342,0.977027339288675
1343,0.977028622849053
1344,0.977029981643084
1345,0.977031286236561
1346,0.977032637389187
1347,0.977033868186413
1348,0.977035204321154
1349,0.977036482852671
1350,0.977037739299218
1351,0.977038890294055
1352,0.977040128559353
1353,0.977041424921327
1354,0.977042642415681
1355,0.977043800267902
1356,0.977045090477655
1357,0.97704623076239
1358,0.977047398544437
1359,0.977048519597844
1360,0.97704971829245
1361,0.97705088454211
1362,0.977051972083016
1363,0.977053135164979
1364,0.977054211366682
1365,0.977055348086655
1366,0.977056398175698
1367,0.977057491836425
1368,0.977058587460121
1369,0.977059664288412
1370,0.97706070872038
1371,0.977061826437943
1372,0.977062812811658
1373,0.97706380645758
1374,0.977064892399599
1375,0.977065893479551
1376,0.977066869738217
1377,0.977067795186072
1378,0.977068868074599
1379,0.977069740805392
1380,0.977070763603428
1381,0.977071704194835
1382,0.977072568502099
1383,0.977073567489884
1384,0.977074459323134
1385,0.977075483027931
1386,0.977076328928407
1387,0.977077134285
