"grain_size","Blue_2","Green_3","Red_4","NIR_5","SWIR1_6","SWIR2_7"
398,0.977342658921793,0.970664370414577,0.942893107997602,0.815283716786278,0.0199635518632893,0.0303900023663766
399,0.9773122622125,0.970621696644535,0.942824609307193,0.815079573266455,0.0199070252008132,0.0303022348450844
400,0.977304116364372,0.970605242786236,0.942749758380593,0.814873331060183,0.0198508526985257,0.0302149519169803
401,0.977294098623701,0.970550409313079,0.942685996715466,0.814669374178478,0.0197949951601168,0.0301281453825913
402,0.977239320319212,0.970528754656691,0.942608814055738,0.814472766749954,0.0197394606179481,0.0300417590777275
403,0.977234513670977,0.970473592554767,0.942540333508597,0.814265326649781,0.0196842627072121,0.0299558364283418
404,0.977199642459464,0.970434653038249,0.942473917229551,0.814066533133012,0.0196293805171829,0.0298703847682995
405,0.97716429691542,0.970411075630084,0.942404580782156,0.813860867013822,0.0195748198220728,0.0297853632124989
406,0.977139883702405,0.970375411768931,0.942338624901872,0.813662374145408,0.0195205723256884,0.0297007869094812
407,0.977078655721164,0.970351315424973,0.942275768204067,0.813458805774567,0.0194666300424567,0.0296166688234142
408,0.977084427590021,0.970304643094354,0.942204193592813,0.813258558518386,0.0194130441442408,0.0295329477879676
409,0.977030905417581,0.970260838914381,0.942139349484966,0.813061403367946,0.0193597338426732,0.0294496872319079
410,0.977022665080885,0.970214005545432,0.942077477199999,0.812857487875711,0.019306731671971,0.0293668588461216
411,0.976994459811943,0.9701885335923,0.942007422499064,0.812662878592927,0.0192540495415493,0.0292844459866148
412,0.976949590214329,0.970139188917369,0.941934050910925,0.812459204770619,0.0192016810997183,0.0292024638492023
413,0.976927269756136,0.970117362544946,0.941869395822313,0.812257821028675,0.0191495753480082,0.0291209271730434
414,0.976911542626605,0.97007923815967,0.941799095454186,0.812058236422918,0.0190978027370318,0.0290397944411435
415,0.976872369346374,0.970061808328279,0.941730415521955,0.811860157104835,0.0190462931706238,0.0289590583796572
416,0.976849241209487,0.970014299074708,0.941666008063837,0.811656501163005,0.0189951381305059,0.0288787684299878
417,0.97682238465499,0.969971611659024,0.941597366373617,0.81145996125809,0.018944218033805,0.0287988493807186
418,0.976797593586942,0.969957112968067,0.941526425693076,0.811263643805738,0.0188936072270944,0.0287193534055631
419,0.976769253831079,0.969906130412618,0.941461705104786,0.811064757533137,0.0188432691555076,0.0286402522938937
420,0.976718102095134,0.96986538844137,0.941400690088727,0.810866753566175,0.0187932444274384,0.0285615790885769
421,0.976710439186091,0.969827925585201,0.941337939155749,0.810665618749951,0.018743497441267,0.0284833038288231
422,0.976659306995696,0.969783642518609,0.941267412472675,0.810469461045974,0.0186940237331186,0.0284054078874354
423,0.976618419906841,0.969759379464359,0.94119440231875,0.810271941470324,0.018644830169066,0.0283279141070716
424,0.976646582022171,0.969733442698819,0.941105902006338,0.81007418991396,0.0185959212068913,0.0282508163533279
425,0.976593449520258,0.96969371348127,0.94106747290326,0.809882636460246,0.0185472922731039,0.0281740969661668
426,0.976549507798243,0.969650864063494,0.940998787701669,0.809681888138011,0.0184989262922818,0.0280977686334902
427,0.976530620179752,0.969616478462607,0.940939255836319,0.809485665916923,0.018450844834619,0.0280217944828769
