"grain_size","Blue_2","Green_3","Red_4","NIR_5","SWIR1_6","SWIR2_7"
1235,0.960837811315669,0.948849517010508,0.901754573316901,0.699554744219238,0.00820486700153119,0.00942814599767424
1236,0.960807411607291,0.948815994792609,0.901709437082629,0.699456686890469,0.0082027181359335,0.00942247487342656
1237,0.960815142647323,0.948801275849674,0.901682334784965,0.699353802874656,0.00820057440879379,0.00941681628417816
1238,0.960790401055466,0.948791370448938,0.901637855142826,0.699255826981835,0.00819845345227458,0.00941116054124721
1239,0.960776079436836,0.948756691075663,0.901609105181406,0.699156145303146,0.00819631121017402,0.00940554324493501
1240,0.960776405425679,0.948745233985481,0.901563679986083,0.699055768177746,0.00819420513850649,0.00939992647777621
1241,0.960745729150567,0.948732498322318,0.901530499488375,0.698955251554118,0.00819209155495428,0.00939432802851629
1242,0.960726022258408,0.948706024731862,0.901488863639163,0.698856906227953,0.00818999890930017,0.00938875344775801
1243,0.96072450206851,0.948681994155238,0.901455167923405,0.698757211226445,0.00818789225982704,0.00938315674228513
1244,0.960714265342547,0.948648516865796,0.901413104146088,0.69865829466452,0.00818580348687803,0.00937759497271867
1245,0.9606804716353,0.948633604971383,0.901379045386372,0.698557617885371,0.00818372280959093,0.00937205640431476
1246,0.960650687560848,0.948626514440493,0.901343171176368,0.698458281874142,0.00818162845784805,0.0093665038179444
1247,0.960650260254198,0.948600701457445,0.901304138654748,0.698358486740256,0.00817957855329283,0.00936098043049253
1248,0.960654404049214,0.948576686780015,0.901265532130653,0.69825949089867,0.00817751106915507,0.00935546657808633
1249,0.960613730343698,0.948564812611017,0.901231567773789,0.698160507883252,0.00817543433690261,0.00934996604834724
1250,0.960593138795988,0.948548465049869,0.901200550665709,0.698061536242154,0.00817337955725096,0.00934447309614983
1251,0.960594081526955,0.948523081421212,0.901155304808145,0.697964489864384,0.00817134510459857,0.00933899312558549
1252,0.960573350989879,0.948501251246161,0.901126356543706,0.697863819602957,0.00816929479427994,0.00933355050797514
1253,0.960562360388561,0.948471975152247,0.90107355659282,0.697764112856185,0.0081672544354834,0.009328086614925
1254,0.960551404725629,0.948452679986026,0.901043545652687,0.697665494007542,0.0081652251242106,0.00932264992171034
1255,0.960526923765468,0.948443162745974,0.900998151587263,0.697565144386699,0.00816320234628307,0.00931722394162053
1256,0.960506576495577,0.948415971014751,0.900963390066013,0.697468878207508,0.00816118152893401,0.00931181407519865
1257,0.960495138722268,0.948397615298519,0.900922091527161,0.697370766554936,0.00815915816625459,0.00930639479364538
1258,0.960490179206195,0.948383018259344,0.900893070228765,0.697270876292047,0.00815716897668637,0.00930101343981347
1259,0.96046667701429,0.948369848820336,0.900855451289488,0.697172834259561,0.0081551434972961,0.00929564169374299
1260,0.960441270333938,0.948343131834458,0.90081791981467,0.69707432973903,0.00815316510133757,0.00929026602074038
1261,0.96044609484159,0.948320165721932,0.900779791465798,0.696976209966049,0.00815117979978209,0.00928490926067337
1262,0.960411286568798,0.948296519963665,0.900742137088274,0.696876326533762,0.00814919639084225,0.00927957913726741
1263,0.960398590238012,0.94828479637842,0.900716181726138,0.69677666879284,0.00814721716356207,0.00927424404828766
1264,0.960384611372604,0.948269539389678,0.90066438095784,0.696677954691364,0.00814526989698612,0.00926893199650881
1265,0.960372398413385,0.948242638361904,0.900630648391469,0.69657872339511,0.00814328067350467,0.00926363262332791
1266,0.960347119247749,0.948222972030543,0.900596255184139,0.696482579026596,0.00814132213682659,0.00925834173278829
1267,0.960342495208506,0.948198522511035,0.900552438128189,0.696384982585589,0.00813936095498579,0.00925305021628755
1268,0.960336926381935,0.948189514817276,0.900521392050749,0.696287254159533,0.00813743036037783,0.00924778047925524
1269,0.960295764984101,0.948165653944542,0.900478985247568,0.696187609059688,0.00813547084646763,0.00924252033088523
1270,0.960302008458033,0.948157243667326,0.900450767812783,0.69608920577705,0.00813353085672241,0.00923728557152596
1271,0.960273380107476,0.948141662054576,0.900402455691795,0.695993487269688,0.0081316040884428,0.00923204260887178
1272,0.960261349234477,0.948096908627211,0.900363472266701,0.695894312636524,0.00812968259237077,0.00922683460020646
1273,0.960254707528242,0.948082864276171,0.900329947985298,0.695796897093322,0.00812776563841351,0.00922162792772472
1274,0.960237734342046,0.948058120413547,0.900293680866046,0.6956989626821,0.00812585003292894,0.00921642864632555
1275,0.960229316532245,0.948040517756826,0.900264013072807,0.695602343535846,0.00812394783438866,0.00921123605302978
1276,0.960204809532964,0.948017234556712,0.900226007299107,0.695503971040222,0.00812204459967995,0.00920606916774302
1277,0.960187485775887,0.947995831934033,0.900181517751239,0.695404480115341,0.00812015655814427,0.00920090190012278
1278,0.960176861750368,0.947979749178338,0.900148964888137,0.695307574903011,0.00811825342168503,0.00919574453320222
1279,0.960154973275808,0.947968354817941,0.900107117086837,0.695211013964011,0.00811636371164294,0.00919060685158391
1280,0.960139952237712,0.947940595686165,0.900074246171297,0.695112387351684,0.00811447878459063,0.00918548366983668
1281,0.960119434511724,0.947923780693351,0.900043202652667,0.695014248925329,0.00811260395607229,0.00918037391458709
1282,0.960122378853733,0.947907315111126,0.899997024216307,0.694915946281383,0.00811074957573916,0.00917526315293805
1283,0.960102699315941,0.947879253146671,0.899965435461719,0.694821236489365,0.00810887524808047,0.00917016450562216
1284,0.960084762922659,0.947866614323791,0.89992517549511,0.694723121801569,0.00810701818435883,0.00916508682175747
1285,0.960085537096531,0.947846614840754,0.899895760929458,0.694624192368324,0.00810516339228447,0.00916001612831364
1286,0.960051006885514,0.947822770260517,0.899854377988812,0.69452749313745,0.00810331077498206,0.00915494818492736
1287,0.960034322077148,0.947802674636717,0.899812571549036,0.694430873894561,0.00810146612743268,0.00914991786364509
1288,0.960040766714107,0.947786728928985,0.899775726065389,0.694335908407307,0.00809963832793537,0.00914487102260204
1289,0.960009215749023,0.947767684173307,0.89974341977324,0.694237058771195,0.00809779954156363,0.00913985144213105
1290,0.95998524969689,0.947750761941828,0.899702096882075,0.694141355727887,0.00809597502598816,0.00913484151162626
1291,0.959981919109258,0.947746265245888,0.899661311563495,0.694042460002781,0.00809416600014878,0.00912982512856576
1292,0.959958483202127,0.947711124102659,0.899624716350658,0.693948429616232,0.00809234308021674,0.00912483251153278
1293,0.959947853623139,0.947687106676785,0.89959538122718,0.693848948955189,0.00809053178527332,0.00911985251197415
1294,0.959935865482365,0.947667740826511,0.899558126519479,0.693751959796816,0.00808873299729614,0.00911488011297809
1295,0.959924939952063,0.947642089851626,0.899521273360913,0.693657522948635,0.00808693114623175,0.00910992710095749
1296,0.959897921115306,0.947623034451555,0.899484507697529,0.69356082525681,0.00808515682263172,0.00910497938895493
1297,0.959905966095066,0.947598118570869,0.89944348531725,0.693461786676949,0.00808335757818391,0.00910003238026086
1298,0.959884390812567,0.947595805835074,0.899409728001629,0.693365440917751,0.00808157720241761,0.00909512480281129
1299,0.959870083941786,0.947576059413056,0.899376773760948,0.69326960181575,0.00807978197333306,0.0090902171428948
1300,0.959846117511001,0.94754146391753,0.899341910103837,0.69317311281391,0.00807800901071484,0.0090852946821622
1301,0.959806170667865,0.947538261510379,0.899299266180349,0.693076130823969,0.00807624889077632,0.0090804111907339
1302,0.959812866370829,0.947515650794755,0.899262292775636,0.692979181809712,0.00807447829877446,0.0090755344447875
1303,0.959789754090339,0.947491595351807,0.899226248794717,0.692882710500839,0.008072713107778,0.0090706527585849
1304,0.959799140095762,0.947468325351686,0.899188625927499,0.692787515786726,0.00807097419893807,0.00906579319775679
1305,0.959766497788892,0.94743531757066,0.899155276509794,0.692690844111563,0.00806921571257357,0.00906094302438781
